#;approach;queueing delay;slice
5133;Gómez et al.;null;BE 4
5134;Gómez et al.;888.373;BE 4
5135;Gómez et al.;799.654;BE 4
5136;Gómez et al.;null;BE 4
5137;Gómez et al.;null;BE 4
5138;Gómez et al.;null;BE 4
5139;Gómez et al.;null;BE 4
5140;Gómez et al.;null;BE 4
5141;Gómez et al.;null;BE 4
5142;Gómez et al.;null;BE 4
5143;Gómez et al.;null;BE 4
5144;Gómez et al.;null;BE 4
5145;Gómez et al.;null;BE 4
5146;Gómez et al.;null;BE 4
5147;Gómez et al.;null;BE 4
5148;Gómez et al.;null;BE 4
5149;Gómez et al.;null;BE 4
5150;Gómez et al.;null;BE 4
5151;Gómez et al.;null;BE 4
5152;Gómez et al.;null;BE 4
5153;Gómez et al.;null;BE 4
5154;Gómez et al.;null;BE 4
5155;Gómez et al.;null;BE 4
5156;Gómez et al.;18518.597;BE 4
5157;Gómez et al.;19215.189;BE 4
5158;Gómez et al.;20458.325;BE 4
5159;Gómez et al.;21357.81;BE 4
5160;Gómez et al.;8922.939;BE 4
5161;Gómez et al.;null;BE 4
5162;Gómez et al.;1042.793;BE 4
5163;Gómez et al.;1290.938;BE 4
5164;Gómez et al.;1722.299;BE 4
5165;Gómez et al.;1767.336;BE 4
5166;Gómez et al.;1848.7179999999998;BE 4
5167;Gómez et al.;null;BE 4
5168;Gómez et al.;1768.038;BE 4
5169;Gómez et al.;1799.019;BE 4
5170;Gómez et al.;1920.934;BE 4
5171;Gómez et al.;1926.513;BE 4
5172;Gómez et al.;1928.3600000000001;BE 4
5173;Gómez et al.;2055.545;BE 4
5174;Gómez et al.;2171.239;BE 4
5175;Gómez et al.;2175.781;BE 4
5176;Gómez et al.;null;BE 4
5177;Gómez et al.;null;BE 4
5178;Gómez et al.;null;BE 4
5179;Gómez et al.;null;BE 4
5180;Gómez et al.;null;BE 4
5181;Gómez et al.;null;BE 4
5182;Gómez et al.;null;BE 4
5183;Gómez et al.;null;BE 4
5184;Gómez et al.;null;BE 4
5185;Gómez et al.;null;BE 4
5186;Gómez et al.;null;BE 4
5187;Gómez et al.;null;BE 4
5188;Gómez et al.;null;BE 4
5189;Gómez et al.;null;BE 4
5190;Gómez et al.;null;BE 4
5191;Gómez et al.;null;BE 4
5192;Gómez et al.;null;BE 4
5193;Gómez et al.;null;BE 4
5194;Gómez et al.;null;BE 4
5195;Gómez et al.;null;BE 4
5196;Gómez et al.;null;BE 4
5197;Gómez et al.;19234.474;BE 4
5198;Gómez et al.;null;BE 4
5199;Gómez et al.;20407.779;BE 4
5200;Gómez et al.;3736.007;BE 4
5201;Gómez et al.;1256.872;BE 4
5202;Gómez et al.;null;BE 4
5203;Gómez et al.;1738.501;BE 4
5204;Gómez et al.;null;BE 4
5205;Gómez et al.;2494.853;BE 4
5206;Gómez et al.;3289.437;BE 4
5207;Gómez et al.;null;BE 4
5208;Gómez et al.;3509.324;BE 4
5209;Gómez et al.;1205.3609999999999;BE 4
5210;Gómez et al.;1006.097;BE 4
5211;Gómez et al.;1046.968;BE 4
5212;Gómez et al.;1104.762;BE 4
5213;Gómez et al.;1074.9470000000001;BE 4
5214;Gómez et al.;null;BE 4
5215;Gómez et al.;1041.435;BE 4
5216;Gómez et al.;1157.098;BE 4
5217;Gómez et al.;null;BE 4
5218;Gómez et al.;1557.646;BE 4
5219;Gómez et al.;1836.362;BE 4
5220;Gómez et al.;864.534;BE 4
5221;Gómez et al.;835.519;BE 4
5222;Gómez et al.;813.068;BE 4
5223;Gómez et al.;788.218;BE 4
5224;Gómez et al.;null;BE 4
5225;Gómez et al.;878.611;BE 4
5226;Gómez et al.;null;BE 4
5227;Gómez et al.;836.226;BE 4
5228;Gómez et al.;null;BE 4
5229;Gómez et al.;853.365;BE 4
5230;Gómez et al.;849.552;BE 4
5231;Gómez et al.;820.751;BE 4
5232;Gómez et al.;837.455;BE 4
5233;Gómez et al.;857.363;BE 4
5234;Gómez et al.;751.454;BE 4
5235;Gómez et al.;null;BE 4
5236;Gómez et al.;null;BE 4
5237;Gómez et al.;null;BE 4
5238;Gómez et al.;null;BE 4
5239;Gómez et al.;null;BE 4
5240;Gómez et al.;null;BE 4
5241;Gómez et al.;null;BE 4
5242;Gómez et al.;null;BE 4
5243;Gómez et al.;null;BE 4
5244;Gómez et al.;null;BE 4
5245;Gómez et al.;null;BE 4
5246;Gómez et al.;null;BE 4
5247;Gómez et al.;null;BE 4
5248;Gómez et al.;null;BE 4
5249;Gómez et al.;null;BE 4
5250;Gómez et al.;null;BE 4
5251;Gómez et al.;null;BE 4
5252;Gómez et al.;null;BE 4
5253;Gómez et al.;null;BE 4
5254;Gómez et al.;null;BE 4
5255;Gómez et al.;null;BE 4
5256;Gómez et al.;18170.721;BE 4
5257;Gómez et al.;18930.186;BE 4
5258;Gómez et al.;20249.503;BE 4
5259;Gómez et al.;13992.017;BE 4
5260;Gómez et al.;1145.521;BE 4
5261;Gómez et al.;null;BE 4
5262;Gómez et al.;827.962;BE 4
5263;Gómez et al.;969.664;BE 4
5264;Gómez et al.;1618.3110000000001;BE 4
5265;Gómez et al.;2568.95;BE 4
5266;Gómez et al.;3293.846;BE 4
5267;Gómez et al.;3764.33;BE 4
5268;Gómez et al.;2700.371;BE 4
5269;Gómez et al.;898.046;BE 4
5270;Gómez et al.;null;BE 4
5271;Gómez et al.;908.09;BE 4
5272;Gómez et al.;null;BE 4
5273;Gómez et al.;935.8;BE 4
5274;Gómez et al.;882.98;BE 4
5275;Gómez et al.;917.316;BE 4
5276;Gómez et al.;888.8;BE 4
5277;Gómez et al.;1151.681;BE 4
5278;Gómez et al.;null;BE 4
5279;Gómez et al.;2241.889;BE 4
5280;Gómez et al.;981.398;BE 4
5281;Gómez et al.;618.676;BE 4
5282;Gómez et al.;644.419;BE 4
5283;Gómez et al.;653.397;BE 4
5284;Gómez et al.;612.295;BE 4
5285;Gómez et al.;612.443;BE 4
5286;Gómez et al.;606.834;BE 4
5287;Gómez et al.;637.306;BE 4
5288;Gómez et al.;null;BE 4
5289;Gómez et al.;611.787;BE 4
5290;Gómez et al.;621.619;BE 4
5291;Gómez et al.;617.852;BE 4
5292;Gómez et al.;609.741;BE 4
5293;Gómez et al.;623.782;BE 4
5294;Gómez et al.;610.87;BE 4
5295;Gómez et al.;null;BE 4
5296;Gómez et al.;null;BE 4
5297;Gómez et al.;null;BE 4
5298;Gómez et al.;null;BE 4
5299;Gómez et al.;null;BE 4
5300;Gómez et al.;null;BE 4
5301;Gómez et al.;null;BE 4
5302;Gómez et al.;null;BE 4
5303;Gómez et al.;null;BE 4
5304;Gómez et al.;null;BE 4
5305;Gómez et al.;null;BE 4
5306;Gómez et al.;null;BE 4
5307;Gómez et al.;null;BE 4
5308;Gómez et al.;null;BE 4
5309;Gómez et al.;null;BE 4
5310;Gómez et al.;null;BE 4
5311;Gómez et al.;null;BE 4
5312;Gómez et al.;null;BE 4
5313;Gómez et al.;null;BE 4
5314;Gómez et al.;null;BE 4
5315;Gómez et al.;null;BE 4
5316;Gómez et al.;18166.743;BE 4
5317;Gómez et al.;18899.097;BE 4
5318;Gómez et al.;null;BE 4
5319;Gómez et al.;9810.5;BE 4
5320;Gómez et al.;null;BE 4
5321;Gómez et al.;978.832;BE 4
5322;Gómez et al.;917.757;BE 4
5323;Gómez et al.;1001.489;BE 4
5324;Gómez et al.;1574.451;BE 4
5325;Gómez et al.;2366.362;BE 4
5326;Gómez et al.;3127.991;BE 4
5327;Gómez et al.;2445.5280000000002;BE 4
5328;Gómez et al.;923.609;BE 4
5329;Gómez et al.;null;BE 4
5330;Gómez et al.;904.887;BE 4
5331;Gómez et al.;null;BE 4
5332;Gómez et al.;876.175;BE 4
5333;Gómez et al.;null;BE 4
5334;Gómez et al.;889.139;BE 4
5335;Gómez et al.;928.641;BE 4
5336;Gómez et al.;null;BE 4
5337;Gómez et al.;null;BE 4
5338;Gómez et al.;null;BE 4
5339;Gómez et al.;null;BE 4
5340;Gómez et al.;null;BE 4
5341;Gómez et al.;null;BE 4
5342;Gómez et al.;null;BE 4
5343;Gómez et al.;null;BE 4
5344;Gómez et al.;null;BE 4
5345;Gómez et al.;null;BE 4
5346;Gómez et al.;null;BE 4
5347;Gómez et al.;null;BE 4
5348;Gómez et al.;null;BE 4
5349;Gómez et al.;null;BE 4
5350;Gómez et al.;null;BE 4
5351;Gómez et al.;null;BE 4
5352;Gómez et al.;null;BE 4
5353;Gómez et al.;null;BE 4
5354;Gómez et al.;null;BE 4
5355;Gómez et al.;null;BE 4
5356;Gómez et al.;null;BE 4
5357;Gómez et al.;null;BE 4
5358;Gómez et al.;null;BE 4
5359;Gómez et al.;null;BE 4
5360;Gómez et al.;null;BE 4
5361;Gómez et al.;null;BE 4
5362;Gómez et al.;null;BE 4
5363;Gómez et al.;null;BE 4
5364;Gómez et al.;null;BE 4
5365;Gómez et al.;null;BE 4
5366;Gómez et al.;null;BE 4
5367;Gómez et al.;null;BE 4
5368;Gómez et al.;null;BE 4
5369;Gómez et al.;null;BE 4
5370;Gómez et al.;null;BE 4
5371;Gómez et al.;null;BE 4
5372;Gómez et al.;null;BE 4
5373;Gómez et al.;null;BE 4
5374;Gómez et al.;null;BE 4
5375;Gómez et al.;null;BE 4
5376;Gómez et al.;38065.651;BE 4
5377;Gómez et al.;38807.902;BE 4
5378;Gómez et al.;null;BE 4
5379;Gómez et al.;40106.83;BE 4
5380;Gómez et al.;5417.37;BE 4
5381;Gómez et al.;1062.633;BE 4
5382;Gómez et al.;989.449;BE 4
5383;Gómez et al.;1047.723;BE 4
5384;Gómez et al.;1601.696;BE 4
5385;Gómez et al.;2344.056;BE 4
5386;Gómez et al.;3136.419;BE 4
5387;Gómez et al.;3324.973;BE 4
5388;Gómez et al.;2417.757;BE 4
5389;Gómez et al.;1049.772;BE 4
5390;Gómez et al.;907.499;BE 4
5391;Gómez et al.;911.793;BE 4
5392;Gómez et al.;913.551;BE 4
5393;Gómez et al.;915.537;BE 4
5394;Gómez et al.;938.763;BE 4
5395;Gómez et al.;null;BE 4
5396;Gómez et al.;882.301;BE 4
5397;Gómez et al.;null;BE 4
5398;Gómez et al.;1106.82;BE 4
5399;Gómez et al.;null;BE 4
5400;Gómez et al.;612.018;BE 4
5401;Prop.;null;BE 3
5402;Prop.;null;BE 3
5403;Prop.;null;BE 3
5404;Prop.;null;BE 3
5405;Prop.;null;BE 3
5406;Prop.;null;BE 3
5407;Prop.;null;BE 3
5408;Prop.;null;BE 3
5409;Prop.;null;BE 3
5410;Prop.;null;BE 3
5411;Prop.;null;BE 3
5412;Prop.;null;BE 3
5413;Prop.;null;BE 3
5414;Prop.;null;BE 3
5415;Prop.;null;BE 3
5416;Prop.;null;BE 3
5417;Prop.;null;BE 3
5418;Prop.;null;BE 3
5419;Prop.;null;BE 3
5420;Prop.;null;BE 3
5421;Prop.;null;BE 3
5422;Prop.;262.582;BE 3
5423;Prop.;318.3;BE 3
5424;Prop.;383.176;BE 3
5425;Prop.;375.826;BE 3
5426;Prop.;430.865;BE 3
5427;Prop.;408.616;BE 3
5428;Prop.;423.024;BE 3
5429;Prop.;373.651;BE 3
5430;Prop.;379.734;BE 3
5431;Prop.;377.82;BE 3
5432;Prop.;390.075;BE 3
5433;Prop.;410.241;BE 3
5434;Prop.;362.062;BE 3
5435;Prop.;374.904;BE 3
5436;Prop.;369.131;BE 3
5437;Prop.;359.329;BE 3
5438;Prop.;383.229;BE 3
5439;Prop.;null;BE 3
5440;Prop.;351.439;BE 3
5441;Prop.;357.495;BE 3
5442;Prop.;356.88;BE 3
5443;Prop.;383.45;BE 3
5444;Prop.;434.648;BE 3
5445;Prop.;576.134;BE 3
5446;Prop.;571.439;BE 3
5447;Prop.;633.121;BE 3
5448;Prop.;551.094;BE 3
5449;Prop.;567.017;BE 3
5450;Prop.;425.711;BE 3
5451;Prop.;530.846;BE 3
5452;Prop.;527.136;BE 3
5453;Prop.;503.525;BE 3
5454;Prop.;407.915;BE 3
5455;Prop.;375.485;BE 3
5456;Prop.;342.565;BE 3
5457;Prop.;397.299;BE 3
5458;Prop.;530.189;BE 3
5459;Prop.;541.119;BE 3
5460;Prop.;560.25;BE 3
5461;Prop.;519.979;BE 3
5462;Prop.;532.291;BE 3
5463;Prop.;561.71;BE 3
5464;Prop.;537.478;BE 3
5465;Prop.;428.545;BE 3
5466;Prop.;480.364;BE 3
5467;Prop.;536.664;BE 3
5468;Prop.;459.953;BE 3
5469;Prop.;431.941;BE 3
5470;Prop.;516.024;BE 3
5471;Prop.;494.45;BE 3
5472;Prop.;476.978;BE 3
5473;Prop.;588.464;BE 3
5474;Prop.;524.526;BE 3
5475;Prop.;751.816;BE 3
5476;Prop.;703.613;BE 3
5477;Prop.;643.003;BE 3
5478;Prop.;708.61;BE 3
5479;Prop.;null;BE 3
5480;Prop.;587.83;BE 3
5481;Prop.;700.353;BE 3
5482;Prop.;552.016;BE 3
5483;Prop.;644.353;BE 3
5484;Prop.;768.525;BE 3
5485;Prop.;780.13;BE 3
5486;Prop.;516.413;BE 3
5487;Prop.;606.168;BE 3
5488;Prop.;498.948;BE 3
5489;Prop.;595.369;BE 3
5490;Prop.;626.213;BE 3
5491;Prop.;644.032;BE 3
5492;Prop.;655.075;BE 3
5493;Prop.;676.054;BE 3
5494;Prop.;628.638;BE 3
5495;Prop.;667.947;BE 3
5496;Prop.;626.152;BE 3
5497;Prop.;525.391;BE 3
5498;Prop.;757.429;BE 3
5499;Prop.;null;BE 3
5500;Prop.;790.2;BE 3
5501;Prop.;681.386;BE 3
5502;Prop.;633.562;BE 3
5503;Prop.;583.786;BE 3
5504;Prop.;560.381;BE 3
5505;Prop.;580.492;BE 3
5506;Prop.;463.102;BE 3
5507;Prop.;609.152;BE 3
5508;Prop.;682.409;BE 3
5509;Prop.;699.69;BE 3
5510;Prop.;622.933;BE 3
5511;Prop.;649.304;BE 3
5512;Prop.;699.65;BE 3
5513;Prop.;681.915;BE 3
5514;Prop.;513.272;BE 3
5515;Prop.;424.888;BE 3
5516;Prop.;409.738;BE 3
5517;Prop.;452.159;BE 3
5518;Prop.;583.8;BE 3
5519;Prop.;null;BE 3
5520;Prop.;613.201;BE 3
5521;Prop.;641.55;BE 3
5522;Prop.;682.3;BE 3
5523;Prop.;685.721;BE 3
5524;Prop.;642.673;BE 3
5525;Prop.;672.824;BE 3
5526;Prop.;660.679;BE 3
5527;Prop.;679.07;BE 3
5528;Prop.;662.851;BE 3
5529;Prop.;740.711;BE 3
5530;Prop.;null;BE 3
5531;Prop.;null;BE 3
5532;Prop.;null;BE 3
5533;Prop.;null;BE 3
5534;Prop.;null;BE 3
5535;Prop.;null;BE 3
5536;Prop.;null;BE 3
5537;Prop.;null;BE 3
5538;Prop.;null;BE 3
5539;Prop.;null;BE 3
5540;Prop.;null;BE 3
5541;Prop.;null;BE 3
5542;Prop.;null;BE 3
5543;Prop.;null;BE 3
5544;Prop.;null;BE 3
5545;Prop.;null;BE 3
5546;Prop.;null;BE 3
5547;Prop.;null;BE 3
5548;Prop.;null;BE 3
5549;Prop.;null;BE 3
5550;Prop.;null;BE 3
5551;Prop.;null;BE 3
5552;Prop.;null;BE 3
5553;Prop.;null;BE 3
5554;Prop.;null;BE 3
5555;Prop.;null;BE 3
5556;Prop.;null;BE 3
5557;Prop.;null;BE 3
5558;Prop.;null;BE 3
5559;Prop.;null;BE 3
5560;Prop.;null;BE 3
5561;Prop.;null;BE 3
5562;Prop.;null;BE 3
5563;Prop.;null;BE 3
5564;Prop.;null;BE 3
5565;Prop.;null;BE 3
5566;Prop.;null;BE 3
5567;Prop.;null;BE 3
5568;Prop.;null;BE 3
5569;Prop.;null;BE 3
5570;Prop.;null;BE 3
5571;Prop.;null;BE 3
5572;Prop.;null;BE 3
5573;Prop.;null;BE 3
5574;Prop.;null;BE 3
5575;Prop.;null;BE 3
5576;Prop.;null;BE 3
5577;Prop.;null;BE 3
5578;Prop.;null;BE 3
5579;Prop.;null;BE 3
5580;Prop.;null;BE 3
5581;Prop.;null;BE 3
5582;Prop.;null;BE 3
5583;Prop.;null;BE 3
5584;Prop.;null;BE 3
5585;Prop.;null;BE 3
5586;Prop.;null;BE 3
5587;Prop.;null;BE 3
5588;Prop.;null;BE 3
5589;Prop.;null;BE 3
5590;Prop.;null;BE 3
5591;Prop.;null;BE 3
5592;Prop.;null;BE 3
5593;Prop.;null;BE 3
5594;Prop.;null;BE 3
5595;Prop.;null;BE 3
5596;Prop.;null;BE 3
5597;Prop.;null;BE 3
5598;Prop.;null;BE 3
5599;Prop.;null;BE 3
5600;Prop.;null;BE 3
5601;Prop.;null;BE 3
5602;Prop.;null;BE 3
5603;Prop.;null;BE 3
5604;Prop.;null;BE 3
5605;Prop.;null;BE 3
5606;Prop.;null;BE 3
5607;Prop.;null;BE 3
5608;Prop.;null;BE 3
5609;Prop.;null;BE 3
5610;Prop.;null;BE 3
5611;Prop.;287.146;BE 3
5612;Prop.;608.119;BE 3
5613;Prop.;608.564;BE 3
5614;Prop.;536.639;BE 3
5615;Prop.;557.774;BE 3
5616;Prop.;590.739;BE 3
5617;Prop.;640.971;BE 3
5618;Prop.;638.743;BE 3
5619;Prop.;null;BE 3
5620;Prop.;630.975;BE 3
5621;Prop.;630.286;BE 3
5622;Prop.;596.144;BE 3
5623;Prop.;576.875;BE 3
5624;Prop.;543.936;BE 3
5625;Prop.;683.904;BE 3
5626;Prop.;682.628;BE 3
5627;Prop.;682.082;BE 3
5628;Prop.;676.794;BE 3
5629;Prop.;679.591;BE 3
5630;Prop.;681.975;BE 3
5631;Prop.;679.936;BE 3
5632;Prop.;738.282;BE 3
5633;Prop.;805.112;BE 3
5634;Prop.;835.944;BE 3
5635;Prop.;759.358;BE 3
5636;Prop.;739.889;BE 3
5637;Prop.;735.936;BE 3
5638;Prop.;723.895;BE 3
5639;Prop.;null;BE 3
5640;Prop.;671.436;BE 3
5641;Prop.;749.037;BE 3
5642;Prop.;796.356;BE 3
5643;Prop.;771.098;BE 3
5644;Prop.;704.837;BE 3
5645;Prop.;680.731;BE 3
5646;Prop.;783.197;BE 3
5647;Prop.;670.842;BE 3
5648;Prop.;773.246;BE 3
5649;Prop.;760.719;BE 3
5650;Prop.;837.405;BE 3
5651;Prop.;793.36;BE 3
5652;Prop.;698.59;BE 3
5653;Prop.;770.282;BE 3
5654;Prop.;732.964;BE 3
5655;Prop.;741.058;BE 3
5656;Prop.;696.748;BE 3
5657;Prop.;706.154;BE 3
5658;Prop.;738.157;BE 3
5659;Prop.;null;BE 3
5660;Prop.;733.047;BE 3
5661;Prop.;753.656;BE 3
5662;Prop.;650.461;BE 3
5663;Prop.;709.403;BE 3
5664;Prop.;697.152;BE 3
5665;Prop.;836.303;BE 3
5666;Prop.;768.39;BE 3
5667;Prop.;810.652;BE 3
5668;Prop.;811.602;BE 3
5669;Prop.;792.209;BE 3
5670;Prop.;810.767;BE 3
5671;Prop.;959.498;BE 3
5672;Prop.;811.435;BE 3
5673;Prop.;808.025;BE 3
5674;Prop.;808.215;BE 3
5675;Prop.;717.143;BE 3
5676;Prop.;766.239;BE 3
5677;Prop.;691.815;BE 3
5678;Prop.;694.469;BE 3
5679;Prop.;null;BE 3
5680;Prop.;687.285;BE 3
5681;Prop.;607.356;BE 3
5682;Prop.;815.783;BE 3
5683;Prop.;613.482;BE 3
5684;Prop.;604.274;BE 3
5685;Prop.;751.912;BE 3
5686;Prop.;845.089;BE 3
5687;Prop.;776.505;BE 3
5688;Prop.;755.965;BE 3
5689;Prop.;784.733;BE 3
5690;Prop.;813.196;BE 3
5691;Prop.;808.572;BE 3
5692;Prop.;816.589;BE 3
5693;Prop.;816.498;BE 3
5694;Prop.;823.326;BE 3
5695;Prop.;822.972;BE 3
5696;Prop.;819.372;BE 3
5697;Prop.;800.376;BE 3
5698;Prop.;714.066;BE 3
5699;Prop.;null;BE 3
5700;Prop.;715.676;BE 3
5701;Prop.;662.662;BE 3
5702;Prop.;681.921;BE 3
5703;Prop.;689.342;BE 3
5704;Prop.;665.767;BE 3
5705;Prop.;642.74;BE 3
5706;Prop.;610.67;BE 3
5707;Prop.;608.177;BE 3
5708;Prop.;602.472;BE 3
5709;Prop.;655.849;BE 3
5710;Prop.;671.975;BE 3
5711;Prop.;686.841;BE 3
5712;Prop.;685.638;BE 3
5713;Prop.;747.361;BE 3
5714;Prop.;740.825;BE 3
5715;Prop.;644.574;BE 3
5716;Prop.;695.326;BE 3
5717;Prop.;601.745;BE 3
5718;Prop.;574.231;BE 3
5719;Prop.;690.888;BE 3
5720;Prop.;765.696;BE 3
5721;Prop.;625.176;BE 3
5722;Prop.;614.518;BE 3
5723;Prop.;488.087;BE 3
5724;Prop.;660.329;BE 3
5725;Prop.;582.821;BE 3
5726;Prop.;510.914;BE 3
5727;Prop.;578.074;BE 3
5728;Prop.;638.394;BE 3
5729;Prop.;625.069;BE 3
5730;Prop.;614.03;BE 3
5731;Prop.;620.829;BE 3
5732;Prop.;655.563;BE 3
5733;Prop.;542.861;BE 3
5734;Prop.;587.655;BE 3
5735;Prop.;527.368;BE 3
5736;Prop.;644.352;BE 3
5737;Prop.;656.821;BE 3
5738;Prop.;561.819;BE 3
5739;Prop.;null;BE 3
5740;Prop.;596.912;BE 3
5741;Prop.;655.935;BE 3
5742;Prop.;655.361;BE 3
5743;Prop.;586.982;BE 3
5744;Prop.;484.318;BE 3
5745;Prop.;492.971;BE 3
5746;Prop.;571.965;BE 3
5747;Prop.;506.926;BE 3
5748;Prop.;630.547;BE 3
5749;Prop.;619.37;BE 3
5750;Prop.;753.98;BE 3
5751;Prop.;784.862;BE 3
5752;Prop.;780.083;BE 3
5753;Prop.;764.646;BE 3
5754;Prop.;685.126;BE 3
5755;Prop.;600.957;BE 3
5756;Prop.;572.698;BE 3
5757;Prop.;569.788;BE 3
5758;Prop.;636.744;BE 3
5759;Prop.;null;BE 3
5760;Prop.;676.56;BE 3
5761;Prop.;665.597;BE 3
5762;Prop.;648.704;BE 3
5763;Prop.;604.999;BE 3
5764;Prop.;627.956;BE 3
5765;Prop.;756.047;BE 3
5766;Prop.;707.113;BE 3
5767;Prop.;615.481;BE 3
5768;Prop.;631.182;BE 3
5769;Prop.;627.094;BE 3
5770;Prop.;631.09;BE 3
5771;Prop.;674.812;BE 3
5772;Prop.;669.367;BE 3
5773;Prop.;650.092;BE 3
5774;Prop.;623.641;BE 3
5775;Prop.;595.206;BE 3
5776;Prop.;701.829;BE 3
5777;Prop.;646.937;BE 3
5778;Prop.;608.556;BE 3
5779;Prop.;610.452;BE 3
5780;Prop.;649.004;BE 3
5781;Prop.;646.839;BE 3
5782;Prop.;643.512;BE 3
5783;Prop.;621.184;BE 3
5784;Prop.;638.597;BE 3
5785;Prop.;643.75;BE 3
5786;Prop.;652.219;BE 3
5787;Prop.;667.619;BE 3
5788;Prop.;662.345;BE 3
5789;Prop.;737.138;BE 3
5790;Prop.;677.082;BE 3
5791;Prop.;644.027;BE 3
5792;Prop.;691.349;BE 3
5793;Prop.;669.728;BE 3
5794;Prop.;679.78;BE 3
5795;Prop.;650.019;BE 3
5796;Prop.;652.439;BE 3
5797;Prop.;640.879;BE 3
5798;Prop.;665.32;BE 3
5799;Prop.;null;BE 3
5800;Prop.;632.136;BE 3
5801;Prop.;643.464;BE 3
5802;Prop.;655.868;BE 3
5803;Prop.;628.99;BE 3
5804;Prop.;null;BE 3
5805;Prop.;551.059;BE 3
5806;Prop.;591.745;BE 3
5807;Prop.;666.552;BE 3
5808;Prop.;634.648;BE 3
5809;Prop.;633.856;BE 3
5810;Prop.;711.995;BE 3
5811;Prop.;662.956;BE 3
5812;Prop.;671.695;BE 3
5813;Prop.;718.212;BE 3
5814;Prop.;655.993;BE 3
5815;Prop.;559.213;BE 3
5816;Prop.;483.413;BE 3
5817;Prop.;527.058;BE 3
5818;Prop.;597.023;BE 3
5819;Prop.;null;BE 3
5820;Prop.;624.077;BE 3
5821;Prop.;764.923;BE 3
5822;Prop.;690.677;BE 3
5823;Prop.;591.673;BE 3
5824;Prop.;617.804;BE 3
5825;Prop.;634.155;BE 3
5826;Prop.;685.702;BE 3
5827;Prop.;640.544;BE 3
5828;Prop.;622.991;BE 3
5829;Prop.;659.575;BE 3
5830;Prop.;654.634;BE 3
5831;Prop.;736.872;BE 3
5832;Prop.;673.871;BE 3
5833;Prop.;643.01;BE 3
5834;Prop.;718.044;BE 3
5835;Prop.;670.154;BE 3
5836;Prop.;686.944;BE 3
5837;Prop.;665.442;BE 3
5838;Prop.;681.291;BE 3
5839;Prop.;null;BE 3
5840;Prop.;642.701;BE 3
5841;Prop.;653.352;BE 3
5842;Prop.;638.984;BE 3
5843;Prop.;686.358;BE 3
5844;Prop.;648.877;BE 3
5845;Prop.;636.525;BE 3
5846;Prop.;629.482;BE 3
5847;Prop.;630.071;BE 3
5848;Prop.;681.665;BE 3
5849;Prop.;656.284;BE 3
5850;Prop.;701.316;BE 3
5851;Prop.;664.549;BE 3
5852;Prop.;702.622;BE 3
5853;Prop.;669.001;BE 3
5854;Prop.;671.707;BE 3
5855;Prop.;660.55;BE 3
5856;Prop.;811.357;BE 3
5857;Prop.;739.781;BE 3
5858;Prop.;666.001;BE 3
5859;Prop.;null;BE 3
5860;Prop.;622.722;BE 3
5861;Prop.;652.157;BE 3
5862;Prop.;649.041;BE 3
5863;Prop.;624.727;BE 3
5864;Prop.;606.449;BE 3
5865;Prop.;593.645;BE 3
5866;Prop.;644.931;BE 3
5867;Prop.;771.758;BE 3
5868;Prop.;709.722;BE 3
5869;Prop.;702.828;BE 3
5870;Prop.;756.453;BE 3
5871;Prop.;723.525;BE 3
5872;Prop.;726.784;BE 3
5873;Prop.;733.746;BE 3
5874;Prop.;729.587;BE 3
5875;Prop.;643.351;BE 3
5876;Prop.;619.604;BE 3
5877;Prop.;614.787;BE 3
5878;Prop.;648.793;BE 3
5879;Prop.;null;BE 3
5880;Prop.;683.975;BE 3
5881;Prop.;654.482;BE 3
5882;Prop.;588.936;BE 3
5883;Prop.;585.444;BE 3
5884;Prop.;606.422;BE 3
5885;Prop.;579.783;BE 3
5886;Prop.;598.656;BE 3
5887;Prop.;656.775;BE 3
5888;Prop.;619.216;BE 3
5889;Prop.;756.836;BE 3
5890;Prop.;635.192;BE 3
5891;Prop.;691.864;BE 3
5892;Prop.;650.878;BE 3
5893;Prop.;658.43;BE 3
5894;Prop.;658.434;BE 3
5895;Prop.;650.318;BE 3
5896;Prop.;666.077;BE 3
5897;Prop.;678.401;BE 3
5898;Prop.;697.059;BE 3
5899;Prop.;null;BE 3
5900;Prop.;593.806;BE 3
5901;Prop.;657.328;BE 3
5902;Prop.;651.145;BE 3
5903;Prop.;716.902;BE 3
5904;Prop.;627.011;BE 3
5905;Prop.;677.472;BE 3
5906;Prop.;667.493;BE 3
5907;Prop.;613.606;BE 3
5908;Prop.;696.126;BE 3
5909;Prop.;618.606;BE 3
5910;Prop.;518.644;BE 3
5911;Prop.;674.145;BE 3
5912;Prop.;631.44;BE 3
5913;Prop.;649.041;BE 3
5914;Prop.;696.394;BE 3
5915;Prop.;653.644;BE 3
5916;Prop.;536.796;BE 3
5917;Prop.;647.518;BE 3
5918;Prop.;647.486;BE 3
5919;Prop.;null;BE 3
5920;Prop.;656.088;BE 3
5921;Prop.;682.734;BE 3
5922;Prop.;618.357;BE 3
5923;Prop.;634.221;BE 3
5924;Prop.;538.128;BE 3
5925;Prop.;526.7;BE 3
5926;Prop.;625.818;BE 3
5927;Prop.;669.502;BE 3
5928;Prop.;648.094;BE 3
5929;Prop.;663.761;BE 3
5930;Prop.;714.444;BE 3
5931;Prop.;768.291;BE 3
5932;Prop.;777.096;BE 3
5933;Prop.;737.463;BE 3
